"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113194",251.718257263908,-0.180928971823613,0.254940864633156,-0.709689959214498,0.477896420008261,0.917936503951438
"ENSG00000119707",589.354913795933,-0.169896366290169,0.239793666544924,-0.708510648917992,0.478628201565258,0.917936503951438
"ENSG00000121060",237.713065673498,-0.195225643275007,0.275123727656182,-0.709592171268402,0.477957075776952,0.917936503951438
"ENSG00000145833",249.657660782253,-0.177286085224854,0.250684550798583,-0.70720786207243,0.479437313464586,0.917936503951438
"ENSG00000147677",556.334695230862,0.15727743194364,0.221955567528522,0.708598724037094,0.478573528353906,0.917936503951438
"ENSG00000182179",304.611927212539,0.194477683643499,0.274825381110779,0.707640913140797,0.479168278951391,0.917936503951438
"ENSG00000205246",288.697732472798,0.174128050380448,0.24568655227825,0.708740664744407,0.478485424903631,0.917936503951438
"ENSG00000122545",247.581967687365,0.181498985769597,0.257057784900839,0.706062980506936,0.480148972052526,0.918746590754354
"ENSG00000047410",449.518642681611,-0.171082567955203,0.243009346251369,-0.704016411690746,0.481422553177417,0.919048477343462
"ENSG00000065000",754.606642099911,-0.152118017915275,0.216710302351123,-0.70194179171421,0.482715464792523,0.919048477343462
"ENSG00000088038",256.553318780951,-0.176557767240782,0.251342548187351,-0.702458730183542,0.482393130271621,0.919048477343462
"ENSG00000090905",457.160958609446,0.160822201477026,0.229936636540691,0.699419648371544,0.484289812211946,0.919048477343462
"ENSG00000107164",229.847365905604,-0.180554889839346,0.257043555638425,-0.70242916376914,0.482411563113652,0.919048477343462
"ENSG00000113648",485.412605951292,-0.158805565970259,0.226855400141981,-0.700029912758824,0.483908623888524,0.919048477343462
"ENSG00000119669",280.309734400126,0.172999592287921,0.247276177562047,0.699620942031553,0.48416406053283,0.919048477343462
"ENSG00000120705",351.829602012937,0.167168841627773,0.238273664740034,0.701583373933332,0.482939023169619,0.919048477343462
"ENSG00000136100",269.090021214259,-0.175888596112436,0.250764396867535,-0.701409762747733,0.483047331076711,0.919048477343462
"ENSG00000142192",2521.5566849761,0.145903126457498,0.208523711857709,0.699695613307795,0.484117416579964,0.919048477343462
"ENSG00000150712",244.407234009611,-0.178065376737425,0.253941895871721,-0.701205195488398,0.483174967958866,0.919048477343462
"ENSG00000164808",224.881922533698,-0.184325365446516,0.262133530041926,-0.703173552109241,0.48194759927165,0.919048477343462
"ENSG00000188157",556.140743959321,-0.165738050260152,0.235926238484728,-0.702499439335914,0.48236775124381,0.919048477343462
"ENSG00000244754",492.227451748451,-0.162302999801264,0.232084607228138,-0.699326860750056,0.484347784228119,0.919048477343462
"ENSG00000065809",249.756278017135,0.184884493763567,0.264952207058317,0.697803184265881,0.485300287446123,0.919394099184343
"ENSG00000101294",492.205784943327,-0.165649362461577,0.2380687965046,-0.695804594695701,0.4865512114088,0.919394099184343
"ENSG00000134243",423.11969323111,0.176959758000434,0.254304928143708,0.695856581672038,0.486518650522029,0.919394099184343
"ENSG00000143776",305.775544159231,-0.17022562618012,0.244378488628086,-0.69656550842813,0.486074747578803,0.919394099184343
"ENSG00000198804",40689.2035486246,0.137837935638364,0.197904051760311,0.696488699510331,0.486122831815044,0.919394099184343
"ENSG00000236552",803.676099434618,-0.152683390034094,0.218952658043679,-0.697335174636859,0.485593060026999,0.919394099184343
"ENSG00000249915",473.529295528698,-0.165991572192643,0.238461789959281,-0.696092955693181,0.486370617763204,0.919394099184343
"ENSG00000085365",237.83736495702,-0.175749817470802,0.253742169740107,-0.692631491449812,0.48854084229122,0.919755243463647
"ENSG00000111269",271.665536514793,-0.173675723882344,0.25076415583889,-0.69258592122682,0.488569448098127,0.919755243463647
"ENSG00000158417",432.083843345661,0.160181978310931,0.230710720908347,0.694297940209573,0.487495382476931,0.919755243463647
"ENSG00000167291",673.203196220414,-0.152499225420127,0.219738929916731,-0.694001857012389,0.487681044342269,0.919755243463647
"ENSG00000172531",273.929060416428,-0.174026637347213,0.250869394136653,-0.69369417479606,0.487874019911365,0.919755243463647
"ENSG00000174437",1311.34968714854,0.156918573336714,0.226670740319902,0.692275381971461,0.488764407016486,0.919755243463647
"ENSG00000180304",273.223677342486,0.171424515010616,0.247474146145349,0.692696662179543,0.488499934222483,0.919755243463647
"ENSG00000010404",373.885351285645,0.17126187355146,0.250018266290301,0.684997444757115,0.493345533405822,0.919823981313105
"ENSG00000014257",22143.496745612,-0.531185310401703,0.778688936688323,-0.68215340603242,0.495141953620121,0.919823981313105
"ENSG00000044574",2531.81879247346,-0.140965265979473,0.205252085621819,-0.686790906666859,0.492214500890314,0.919823981313105
"ENSG00000048707",437.013558174049,0.15668840285615,0.229031307004647,0.684135304056799,0.493889730536173,0.919823981313105
"ENSG00000055208",412.567420859678,-0.159424267879741,0.230520758205131,-0.691583131692964,0.489199157885918,0.919823981313105
"ENSG00000087460",2504.93866088087,-0.138011740408416,0.202457787253888,-0.681681560785535,0.495440329484127,0.919823981313105
"ENSG00000108107",878.524159149672,0.148345132564536,0.215470570231324,0.688470506228652,0.491156537214366,0.919823981313105
"ENSG00000111530",398.79901429241,-0.16095071627807,0.233634539276931,-0.688899495666148,0.490886516837652,0.919823981313105
"ENSG00000112146",326.912534114912,0.179578847383174,0.261436719622591,0.686892214844242,0.492150653218735,0.919823981313105
"ENSG00000120896",239.617354307344,0.179890304159072,0.264072008135258,0.681216859860937,0.495734281386083,0.919823981313105
"ENSG00000122299",254.226720364431,-0.170617870364075,0.249824141625981,-0.68295189269383,0.494637241687257,0.919823981313105
"ENSG00000123562",818.254055024935,0.151009270513458,0.219082078706623,0.689281713068265,0.490646003564978,0.919823981313105
"ENSG00000130723",1078.46154425732,-0.145918107422249,0.211151135924732,-0.69106001624478,0.489527825866623,0.919823981313105
"ENSG00000132359",265.56645900118,-0.181392907306918,0.265721706341943,-0.682642414893621,0.494832825506455,0.919823981313105
"ENSG00000136295",275.052047753679,-0.174626322651261,0.253316164015755,-0.689361152020288,0.490596023938291,0.919823981313105
"ENSG00000136536",266.016897033779,-0.169428798138753,0.248509589745993,-0.681779718488652,0.49537825061152,0.919823981313105
"ENSG00000158669",255.501136716318,0.177234172545388,0.258053273763286,0.686812339020997,0.492200993160928,0.919823981313105
"ENSG00000159658",515.402997307126,-0.156167867594875,0.229117258330794,-0.681606740289306,0.495487651760053,0.919823981313105
"ENSG00000160953",229.360158824324,0.174425863264656,0.255434434840846,0.682859628433951,0.49469554654178,0.919823981313105
"ENSG00000196549",371.914915053478,-0.570972801294359,0.836990277558979,-0.6821737559002,0.495129087345901,0.919823981313105
"ENSG00000197586",570.430945698837,-0.157373709476605,0.228504803990858,-0.688710726111917,0.491005324914021,0.919823981313105
"ENSG00000204681",406.511698306248,0.158011126247539,0.230527987046773,0.68543142319409,0.493071720764582,0.919823981313105
"ENSG00000206341",273.174023753877,0.23468960633559,0.341735489302039,0.686758073663699,0.492235194258068,0.919823981313105
"ENSG00000206503",1979.93818296412,0.213365714654026,0.312230493845683,0.683359629695489,0.494379623109715,0.919823981313105
"ENSG00000099622",1714.65197428725,0.139773060034582,0.205364727481514,0.680608893984307,0.496118997702627,0.920001682402541
"ENSG00000023228",342.881805596839,-0.159394324842444,0.240098764525243,-0.663869825226385,0.506773630520016,0.923493638814199
"ENSG00000038382",397.102693102499,-0.159400296996764,0.239149833183161,-0.666528990947202,0.505073039598348,0.923493638814199
"ENSG00000102606",374.471934222283,-0.172483612229108,0.255636494756759,-0.674722176867697,0.499852292077462,0.923493638814199
"ENSG00000111684",303.351625225011,-0.163547635026697,0.245680347450781,-0.665692786271649,0.505607485324263,0.923493638814199
"ENSG00000116005",491.444763485315,-0.153426041119055,0.230198446610803,-0.666494684816241,0.505094959910791,0.923493638814199
"ENSG00000116741",310.769864865971,0.161256344867704,0.242854015479246,0.664005264848028,0.506686941428308,0.923493638814199
"ENSG00000117523",580.096922249842,-0.152402174059189,0.229091289192234,-0.665246481420365,0.505892855148372,0.923493638814199
"ENSG00000121067",345.740552581683,0.174857495507982,0.263108841445754,0.664582362748281,0.506317653206766,0.923493638814199
"ENSG00000124422",901.656108355727,-0.146797809098628,0.221362949909363,-0.663154376822022,0.507231687673872,0.923493638814199
"ENSG00000130024",277.604842564214,-0.174051871532852,0.259582413261642,-0.670507178610052,0.502534531813024,0.923493638814199
"ENSG00000136643",287.045663735639,-0.179432483608733,0.270431055482261,-0.663505466444117,0.507006879635224,0.923493638814199
"ENSG00000140262",304.700725065389,-0.161865805903281,0.241025312435726,-0.671571812385664,0.501856328058645,0.923493638814199
"ENSG00000140632",233.60670675757,-0.168734498272588,0.254169869753145,-0.66386506959486,0.506776674537408,0.923493638814199
"ENSG00000143772",296.245302992948,-0.163506763947745,0.24488691017497,-0.667682743152422,0.504336127810036,0.923493638814199
"ENSG00000149357",226.798855938414,-0.176462343958015,0.265990475117232,-0.6634160260071,0.507064144740877,0.923493638814199
"ENSG00000150687",448.362772173787,-0.188617784401405,0.284236747843909,-0.663593943542394,0.506950234660072,0.923493638814199
"ENSG00000152520",226.002513233553,-0.174730976395089,0.258489840984511,-0.675968447075486,0.499060678391175,0.923493638814199
"ENSG00000154845",248.388236476291,-0.188160018280031,0.28174264992666,-0.667843574016963,0.504233448759332,0.923493638814199
"ENSG00000155850",286.214925275647,0.165172672648848,0.24873546792265,0.664049538364234,0.506658605540484,0.923493638814199
"ENSG00000160685",303.674386795686,-0.166410639896342,0.248947746274212,-0.668456101277748,0.503842494728543,0.923493638814199
"ENSG00000161203",983.186365944817,-0.157411194279952,0.234759988464422,-0.670519688255169,0.502526559979884,0.923493638814199
"ENSG00000168610",1047.99830054312,0.143070952428689,0.213683750572765,0.669545307236495,0.503147689277071,0.923493638814199
"ENSG00000169813",668.163640365515,-0.145104239226425,0.218938001487678,-0.662764062156616,0.507481673551963,0.923493638814199
"ENSG00000170144",685.053951155356,-0.148522242524585,0.222966394675467,-0.666119406652121,0.505334781106183,0.923493638814199
"ENSG00000170876",262.814879911079,0.170511057923059,0.252570141123134,0.675103783704706,0.49960982989862,0.923493638814199
"ENSG00000173473",581.871180353378,-0.149120293829941,0.220838165055558,-0.675246933845996,0.499518892459955,0.923493638814199
"ENSG00000177666",254.365044865179,0.167808572960661,0.250223410506926,0.670634984235485,0.502453090195202,0.923493638814199
"ENSG00000182606",255.435621877349,-0.167453407818183,0.25227477937959,-0.663773874780488,0.506835049001577,0.923493638814199
"ENSG00000182796",230.720104669795,-0.182919449844452,0.276054497991991,-0.66262079109379,0.507573450981422,0.923493638814199
"ENSG00000197381",240.423987964415,-0.185929326280421,0.275677206278242,-0.67444577225134,0.500027950735643,0.923493638814199
"ENSG00000197894",309.267425927045,0.167775990353496,0.252942782490421,0.663296215458726,0.507140859928893,0.923493638814199
"ENSG00000237441",574.818956815504,-0.153831705350242,0.227226077918704,-0.67699846232121,0.498406929987273,0.923493638814199
"ENSG00000253729",425.511843262857,-0.154770252271849,0.230107151221038,-0.672600792502875,0.501201297402766,0.923493638814199
"ENSG00000143375",342.281335703391,-0.156634723964399,0.237277215882906,-0.6601338581185,0.509167932687178,0.924240570578641
"ENSG00000157540",322.510534263112,-0.158610652660482,0.239879844017742,-0.66120875353225,0.50847844835098,0.924240570578641
"ENSG00000164125",346.762878862456,-0.185712922118652,0.281696941768578,-0.659264956703793,0.509725641311587,0.924240570578641
"ENSG00000166340",576.954871828852,0.146185601435079,0.221713675326038,0.659344089714394,0.509674836171352,0.924240570578641
"ENSG00000168385",1207.39016254296,0.142759334329335,0.216309891258519,0.65997598860941,0.509269238237004,0.924240570578641
"ENSG00000179348",677.563875495432,0.148676656234911,0.22523062608974,0.660108524387235,0.509184188741501,0.924240570578641
"ENSG00000130779",424.129316817376,-0.161105296331816,0.244887798968859,-0.657873920261347,0.51061915007219,0.92533373581665
"ENSG00000112280",305.31422386502,0.915207073521625,1.39227018442822,0.657348755836129,0.510956693342127,0.925418721047402
"ENSG00000260290",245.448954380601,-0.167802068263055,0.25545228502869,-0.65688223632139,0.511256641036169,0.925435557168369
"ENSG00000090372",272.416040438294,-0.16135857969,0.245861061522904,-0.656299857694088,0.511631209101525,0.925587369192758
"ENSG00000145901",251.55084713596,0.163944615017966,0.250101813416383,0.655511500610442,0.512138484293693,0.9256152720986
"ENSG00000187955",229.765121580977,0.183520294330919,0.280024469208126,0.655372349601773,0.512228049446524,0.9256152720986
"ENSG00000054118",708.31961974052,-0.149225353484174,0.228627193782123,-0.652701680038914,0.513948619190542,0.928197619683883
"ENSG00000134313",321.014326997584,-0.159560201320969,0.245346058743814,-0.650347521936673,0.515467767008297,0.928993308829192
"ENSG00000155876",229.313656792948,0.169793682473673,0.261136490954824,0.650210477489518,0.515556274089567,0.928993308829192
"ENSG00000156599",347.758629094425,-0.15440242861288,0.237455780741999,-0.650236554066635,0.515539432509712,0.928993308829192
"ENSG00000180879",449.639637615304,-0.15992199806689,0.245604235016049,-0.651136972684692,0.514958071581913,0.928993308829192
"ENSG00000062598",323.040620356007,-0.154993881846907,0.239304549007242,-0.647684644900822,0.517188937656616,0.929729154560442
"ENSG00000077549",619.414415857149,0.145579372627391,0.224532127603827,0.648367670947549,0.516747175036163,0.929729154560442
"ENSG00000100380",323.726353020378,0.156418795184716,0.24142679639236,0.647893264219555,0.517053987630751,0.929729154560442
"ENSG00000178209",2507.71086787546,-0.139947993285489,0.215892642003291,-0.64822956441172,0.516836482805267,0.929729154560442
"ENSG00000204628",2334.34334031331,0.133207658798435,0.205783213279479,0.64732033617107,0.517424642550598,0.929729154560442
"ENSG00000053254",268.717075954134,-0.161060876034395,0.249605677322906,-0.64526126874124,0.518757887550456,0.92981760461844
"ENSG00000089053",522.144979445563,-0.144590866502591,0.223729501532707,-0.646275370534685,0.518101035483832,0.92981760461844
"ENSG00000100997",371.281169763566,-0.153061491888633,0.237553219341977,-0.64432505824427,0.519364669715543,0.92981760461844
"ENSG00000131626",242.209825670441,-0.166967454410087,0.258304433337158,-0.646397943128404,0.518021672142444,0.92981760461844
"ENSG00000138413",908.267620750393,-0.159495482886118,0.247287650301722,-0.644979572135984,0.518940423856576,0.92981760461844
"ENSG00000165819",263.874148065194,-0.159681263960512,0.247286539388987,-0.645733748205883,0.518451800539787,0.92981760461844
"ENSG00000196396",233.860067494223,-0.16473873247025,0.255770347491582,-0.644088472670474,0.519518064892024,0.92981760461844
"ENSG00000174136",254.130432040863,-0.164278852050215,0.255923190898665,-0.641906860700494,0.520933659372878,0.931576689477331
"ENSG00000178188",266.439179377906,0.159279874721025,0.248226258552577,0.64167214077107,0.521086081645455,0.931576689477331
"ENSG00000062725",225.022679142273,-0.165769262755042,0.259589942407488,-0.638581222437453,0.523095400065875,0.934038773156789
"ENSG00000102226",281.247275053413,0.160788913204944,0.251941161900179,0.638200252758416,0.523343332698402,0.934038773156789
"ENSG00000149328",307.205928532471,-0.193633160532514,0.30306514803564,-0.638915961757973,0.522877603630503,0.934038773156789
"ENSG00000101439",790.181276513099,-0.138029035671202,0.217059253025481,-0.635904868128326,0.524838429505733,0.934153737321284
"ENSG00000143924",300.446640781912,-0.154866087490906,0.243247640182885,-0.636660184552954,0.524346213491497,0.934153737321284
"ENSG00000148660",240.795464096408,0.169207825037979,0.265928609725717,0.636290413477897,0.524587152142018,0.934153737321284
"ENSG00000178104",246.39062728558,-0.176212772040585,0.277145051540964,-0.635814246225282,0.524897500847635,0.934153737321284
"ENSG00000189403",283.115386784448,0.155949262625473,0.245608997136669,0.634949307409513,0.525461477243222,0.934153737321284
"ENSG00000204574",280.2933994837,0.157359214802316,0.247000679126825,0.637080089652376,0.524072676848973,0.934153737321284
"ENSG00000255642",274.763700759496,-0.156273336064294,0.246072236786135,-0.635070977958857,0.525382124209123,0.934153737321284
"ENSG00000061938",340.278405330161,-0.151930412977289,0.240255085465168,-0.632371267742908,0.527144304201625,0.934925880027755
"ENSG00000112514",268.060993019674,0.156892959170028,0.248234583687864,0.632035056675701,0.527363970015656,0.934925880027755
"ENSG00000112697",736.726233658027,-0.14019925251503,0.221219528881198,-0.633756220457017,0.526239928363601,0.934925880027755
"ENSG00000165494",227.420968183165,-0.16192942241065,0.256014015855754,-0.632502177153793,0.527058786267738,0.934925880027755
"ENSG00000196504",269.961632168389,-0.155889228402174,0.246553496137174,-0.632273445092186,0.527208212487258,0.934925880027755
"ENSG00000031698",361.858037908846,0.151514271369018,0.240462582570556,0.630095001681024,0.528632429726004,0.936653119781634
"ENSG00000204054",334.650137153393,0.152180649622395,0.241796338600569,0.629375326786017,0.529103367052841,0.936966140542962
"ENSG00000131238",406.486602543707,0.148727981123205,0.236511393643074,0.628840661045084,0.529453377139988,0.937064787556266
"ENSG00000063322",225.592437894105,-0.161189954864251,0.256707929886453,-0.627911864411624,0.530061678287402,0.937099602258239
"ENSG00000196591",258.007446090814,-0.156356598929089,0.248921408454804,-0.628136406184116,0.529914585551006,0.937099602258239
"ENSG00000101421",324.307286407117,0.150568742785785,0.24081974181042,0.625234217318932,0.531817347385152,0.937600461835174
"ENSG00000103197",537.872988924676,-0.141554293233428,0.225834313932747,-0.626805956846675,0.530786438325166,0.937600461835174
"ENSG00000108091",406.640790833447,-0.164269827327268,0.262662194361941,-0.625403392088126,0.531706336400117,0.937600461835174
"ENSG00000167978",5432.05588094119,-0.124822044411226,0.19952156481013,-0.625606783557505,0.531572888267654,0.937600461835174
"ENSG00000213853",343.740155280344,-0.164022153497695,0.262176934175944,-0.625616261831871,0.53156666984657,0.937600461835174
"ENSG00000004487",328.744051895622,-0.152462155287181,0.244352302490096,-0.623944009258358,0.532664356619026,0.938574051729374
"ENSG00000072518",268.935327620877,-0.157885191216394,0.253509923366244,-0.622796887474492,0.533418003961748,0.939167071961538
"ENSG00000136448",294.108444019068,0.15268757245064,0.245444766641064,0.622085263989064,0.533885804098739,0.939167071961538
"ENSG00000176087",260.713839637308,-0.155318775287836,0.24965072900429,-0.622144288972481,0.533846994948422,0.939167071961538
"ENSG00000132694",267.746122297501,-0.161038417336202,0.259523268818477,-0.620516295395616,0.534917929024249,0.940463106578248
"ENSG00000132463",321.26710693413,-0.148861798257645,0.240221743472477,-0.619684946524002,0.535465228296129,0.940905787469578
"ENSG00000048828",688.982292939193,-0.133352727329902,0.21770593280614,-0.612536027893406,0.540183168773292,0.94503259157304
"ENSG00000065361",757.305394327791,-0.133243168170774,0.216749838591638,-0.614732490859229,0.538731399002688,0.94503259157304
"ENSG00000089597",1530.28150971168,-0.127816745050277,0.208531033031052,-0.612938722800286,0.539916857901349,0.94503259157304
"ENSG00000109171",296.66463276336,-0.149782876679142,0.244438191777945,-0.612763805809893,0.540032526226685,0.94503259157304
"ENSG00000116539",363.939982088809,-0.147279902784771,0.240092529615144,-0.61342975985489,0.539592213388603,0.94503259157304
"ENSG00000119596",367.642019053783,-0.143642651848364,0.234513073849401,-0.612514473033636,0.540197425321986,0.94503259157304
"ENSG00000122642",301.830465591691,0.154619836983614,0.252611803448548,0.61208476750813,0.540481675107976,0.94503259157304
"ENSG00000135686",299.361375504598,-0.153988132508089,0.251510091688055,-0.612254289577686,0.540369527492034,0.94503259157304
"ENSG00000156052",283.700962581321,-0.150704930688939,0.246217826123139,-0.612079690012241,0.540485034313601,0.94503259157304
"ENSG00000006282",359.453404135492,-0.151473309688867,0.248947765107828,-0.608454185653196,0.542886282904063,0.945401289837423
"ENSG00000067167",432.350922685732,-0.150254527179548,0.248300579080306,-0.605131601932158,0.545091557993546,0.945401289837423
"ENSG00000078114",292.343080526053,-0.151863500110988,0.249197684828289,-0.609409755213541,0.542252873416942,0.945401289837423
"ENSG00000088812",286.051608014464,-0.155099787474546,0.256818620099558,-0.603927345355333,0.545891947405037,0.945401289837423
"ENSG00000095066",306.353629382321,-0.152793955170822,0.253952937389847,-0.601662484164401,0.547398827165868,0.945401289837423
"ENSG00000106541",1276.14748239267,-0.125620336531805,0.208733865588138,-0.601820582289564,0.547293572995431,0.945401289837423
"ENSG00000112511",250.195188569681,0.152010260667143,0.24956530709723,0.609100128680628,0.542458072304365,0.945401289837423
"ENSG00000116001",458.97165228203,-0.142409083187492,0.234960367661015,-0.606098316091123,0.544449469111622,0.945401289837423
"ENSG00000119777",490.447234736799,-0.136817484715221,0.22694484977858,-0.602866664957179,0.546597393605358,0.945401289837423
"ENSG00000124164",273.411418281052,-0.149033581184014,0.247781079436929,-0.601472806247702,0.54752511886313,0.945401289837423
"ENSG00000124788",230.242438547911,-0.155850471667007,0.25614448482297,-0.608447500927927,0.542890715243552,0.945401289837423
"ENSG00000141279",393.318024304668,-0.145535780466148,0.239916608415978,-0.606609860930559,0.544109854579869,0.945401289837423
"ENSG00000148341",687.823250028579,-0.132274956365692,0.217207960443027,-0.608978400680611,0.542538755738868,0.945401289837423
"ENSG00000152556",234.945576628747,0.155737796804927,0.255236707455098,0.610170058835775,0.541749161443568,0.945401289837423
"ENSG00000153944",400.762239887419,-0.142678030902576,0.235971552196048,-0.604640811889211,0.545417683209153,0.945401289837423
"ENSG00000161016",2207.04791233883,0.128482531087765,0.212225430786474,0.605405914887905,0.544909321886228,0.945401289837423
"ENSG00000166167",241.015365463158,-0.154387409923713,0.252594914238355,-0.611205535904137,0.541063518938996,0.945401289837423
"ENSG00000168528",357.138154064215,-0.143115831917351,0.237389716670989,-0.602872921052862,0.546593231425458,0.945401289837423
"ENSG00000174227",249.537594243463,-0.155831248276119,0.258646697972624,-0.602486903941117,0.546850077970195,0.945401289837423
"ENSG00000178988",238.906483065157,0.15675228644668,0.258113567527241,0.607299677999826,0.543652052003975,0.945401289837423
"ENSG00000181666",430.444824178097,-0.146507150360597,0.241628506526922,-0.606332226550732,0.544294162926047,0.945401289837423
"ENSG00000185627",356.942407102825,-0.144739036284786,0.238171310370561,-0.607709786957936,0.543379970812773,0.945401289837423
"ENSG00000254999",363.703078422502,0.141785487402638,0.235138652201452,0.602986731765246,0.546517515909194,0.945401289837423
"ENSG00000101160",492.972206034107,0.137626076325089,0.229002310527347,0.600981169177565,0.547852528623912,0.945453903056117
"ENSG00000204592",1298.50126208751,0.167894116847195,0.279645227041191,0.600382558370877,0.548251309042323,0.945629560125004
"ENSG00000104763",961.350307364343,-0.13439066853095,0.224313636589405,-0.599119476525384,0.549093214635659,0.946192939720552
"ENSG00000166562",745.265556219206,-0.171607418355459,0.286489416339846,-0.599000900444752,0.549172284109164,0.946192939720552
"ENSG00000073578",287.64948329657,-0.147908095416027,0.248123118451474,-0.596107675653585,0.551103296816753,0.947180258852544
"ENSG00000147140",787.018570934643,0.129178270431743,0.216773372291461,0.595913921835646,0.551232732303318,0.947180258852544
"ENSG00000149100",255.83600623075,0.153820804015732,0.257935896722563,0.596352837934699,0.550939539795848,0.947180258852544
"ENSG00000149218",551.965084564585,-0.157900535731047,0.264575640944785,-0.596806777703319,0.550636392312964,0.947180258852544
"ENSG00000232346",473.163296688727,0.140246421399287,0.234784022846926,0.597342270988878,0.550278887795962,0.947180258852544
"ENSG00000130508",592.597175320003,-0.137827875088915,0.23151741269243,-0.595324012505354,0.551626907908562,0.947197158002842
"ENSG00000179632",268.608606476151,0.147890182586844,0.248551222375613,0.595008872510595,0.551837540230927,0.947197158002842
"ENSG00000095139",723.702574748219,-0.129380545778875,0.217846097104271,-0.593908027266366,0.552573629762834,0.94780560601826
"ENSG00000148218",319.132366013657,0.167929000730073,0.282904742982058,0.593588495406467,0.552787377630625,0.94780560601826
"ENSG00000110108",260.799210819005,0.151229173605403,0.255179832351185,0.592637639942006,0.55342368334811,0.947875743830222
"ENSG00000115306",1659.0031335258,-0.127209182227323,0.214575438699846,-0.592841300934103,0.553287364663412,0.947875743830222
"ENSG00000076108",635.595396513436,-0.132527748970815,0.223908445446763,-0.591883654528455,0.553928500009822,0.948230292489931
"ENSG00000005486",274.069634342394,-0.14401238434928,0.246119443622268,-0.585132089646292,0.55845890329295,0.948263683876846
"ENSG00000011295",257.966116260404,-0.145953851782559,0.250096406749696,-0.583590358931604,0.559495948153252,0.948263683876846
"ENSG00000025800",320.17234948547,-0.142772457344824,0.242201405722934,-0.589478235762797,0.55554050785731,0.948263683876846
"ENSG00000039560",295.084616946921,-0.19105035007068,0.326025648796,-0.585997913894878,0.557876916716503,0.948263683876846
"ENSG00000070756",2327.83669556544,0.123833405054726,0.211746508167086,0.584819112847005,0.558669351480254,0.948263683876846
"ENSG00000076201",287.1065877824,-0.142935905928664,0.248955522735055,-0.574142338190988,0.565871485158879,0.948263683876846
"ENSG00000078618",507.233595694493,-0.130836005205489,0.225167190539078,-0.581061587579662,0.561198946200179,0.948263683876846
"ENSG00000087074",295.083855945228,0.158870563411267,0.275974018432292,0.575672174916149,0.564836786307654,0.948263683876846
"ENSG00000100614",356.125002241584,-0.138765365874323,0.240662873577292,-0.576596480427866,0.564212077333966,0.948263683876846
"ENSG00000104529",668.901666347308,0.128902240967065,0.222245907802617,0.57999826517187,0.56191578769622,0.948263683876846
"ENSG00000105223",513.540129780066,-0.133286237513613,0.22901706298142,-0.581992606919541,0.56057166069301,0.948263683876846
"ENSG00000105953",455.717356868071,-0.138075433042305,0.238950000121378,-0.577842364394928,0.563370550379907,0.948263683876846
"ENSG00000106052",578.916804753113,-0.131497214711273,0.226340479456359,-0.580970823368019,0.561260117846982,0.948263683876846
"ENSG00000111652",239.1511386108,-0.150434008020004,0.25477122080813,-0.590467037614489,0.554877578307953,0.948263683876846
"ENSG00000114982",355.296573009098,0.136695939388002,0.238055418813279,0.574218978376716,0.56581962823357,0.948263683876846
"ENSG00000115211",224.371139179412,-0.153931574529647,0.268706579708243,-0.572861203089194,0.566738675266377,0.948263683876846
"ENSG00000115275",282.413374478878,-0.142690642085979,0.246012055876657,-0.580014835360425,0.561904613468181,0.948263683876846
"ENSG00000115904",254.919295811782,-0.148426691152985,0.255368225524236,-0.581226152346421,0.561088043997121,0.948263683876846
"ENSG00000123992",231.178214428775,-0.154858126372065,0.268764819348286,-0.576184512346415,0.564490472485994,0.948263683876846
"ENSG00000124177",367.418013360336,-0.140179642206118,0.238208152601358,-0.588475418138645,0.55621322887594,0.948263683876846
"ENSG00000124782",299.516572806448,-0.148336885309654,0.251417829284725,-0.590001455869964,0.555189673453692,0.948263683876846
"ENSG00000125826",315.926595602477,-0.150449886568307,0.25983521865514,-0.579020378172784,0.562575423067398,0.948263683876846
"ENSG00000127022",3140.34311897682,-0.118720638706185,0.202494416580566,-0.586290924515196,0.557680028751754,0.948263683876846
"ENSG00000136436",348.683059499483,0.137057155981005,0.238031740125743,0.575793614366734,0.564754690228905,0.948263683876846
"ENSG00000139641",360.27007760321,0.138680945969758,0.237136373522231,0.584815158931141,0.558672010372407,0.948263683876846
"ENSG00000141258",692.33107849353,-0.136610160711514,0.2312140337332,-0.590838533915073,0.554628613340651,0.948263683876846
"ENSG00000143515",384.973671848488,0.134139531121941,0.234033164202726,0.57316462638494,0.56653323288936,0.948263683876846
"ENSG00000146072",282.799914018293,0.191607585892588,0.326147514798144,0.587487493231936,0.556876347712068,0.948263683876846
"ENSG00000150753",267.445178921978,-0.146275345641452,0.253392785732731,-0.577267206793081,0.563758962898233,0.948263683876846
"ENSG00000151503",634.674745920492,-0.650773163884251,1.10826348464326,-0.587200763087243,0.557068879946963,0.948263683876846
"ENSG00000156587",294.973913188742,0.18996924178611,0.331628164295127,0.572838082645629,0.566754331161318,0.948263683876846
"ENSG00000167766",537.962528847697,-0.133722179864949,0.230610119255767,-0.579862584939903,0.562007288694245,0.948263683876846
"ENSG00000168175",261.776257028123,-0.147430880799205,0.250769753651557,-0.587913329468191,0.556590469008894,0.948263683876846
"ENSG00000173706",223.836699999584,0.167832518677347,0.29004991137734,0.57863323550203,0.562836674082915,0.948263683876846
"ENSG00000179195",561.680505943269,-0.131136462746772,0.227230665588516,-0.577107242137126,0.563867012348066,0.948263683876846
